name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
Central Level Project Implementation Unit,Government office,Government office,"M9MF+683, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6830041,85.3732822,4.7,3,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhgBstbeES30jmSp2SyPceHO-eNJWg5pE9DdIt9pN0Lse_q1trmlFXp9nkavpz3a8tXfsujSYvQl_Zay0Q-OZa8PvhOTaZEs79XyY3pS7E10uBCPEABbEGaLcYu-ZClZNk-tlC1Z70qabY=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Central%20Level%20Project%20Implementation%20Unit&query_place_id=ChIJAyd80goZ6zkRNposHDDL6wI
District Project Execution Unit (Building),Government office,Government office,"MCG7+849, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6757762,85.4128579,0.0,0,0,0,0,0,0,62.5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hvjjjwhaI3Oq-XojMxsRGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.43903&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=District%20Project%20Execution%20Unit%20(Building)&query_place_id=ChIJtUgBACQb6zkRtgJZqz3qVBw
Nepal Electricity Authority Billing Counter,Government office,Government office,"MCFF+237, Bhaktapur 44800, Nepal",Bhaktapur,27.6725439,85.4226816,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iFQ2Yys-aSp-ejM4uVGpkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.669754&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Nepal%20Electricity%20Authority%20Billing%20Counter&query_place_id=ChIJ06MdINIb6zkRj2Vx861LUl8
Nepal Telecom Bhaktapur (नेपाल टेलिकम भक्तपुर),Government office,Government office,"NTC office, Bhaktapur 44800, Nepal",Bhaktapur,27.6723125,85.4225625,3.4,26,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSym3o6E2thFekuqPgZayzUZg2LQokIF5zSTMWPIaMSi6Dpl8jHgq6vlhVFmEZucPxs4AQjlZm8ho1j2J1M51FKh1Y0FDLFgrHcbg0QdlwTcBsZgzHNGepBDRWnHP4qiXKsvXFUXFg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Nepal%20Telecom%20Bhaktapur%20(%E0%A4%A8%E0%A5%87%E0%A4%AA%E0%A4%BE%E0%A4%B2%20%E0%A4%9F%E0%A5%87%E0%A4%B2%E0%A4%BF%E0%A4%95%E0%A4%AE%20%E0%A4%AD%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%AA%E0%A5%81%E0%A4%B0)&query_place_id=ChIJF_8yo3Ab6zkRY7V1iv1E8pE
"Malpot Office, Bhaktapur",Government office,Government office,"1 Dugure, Bhaktapur 44800, Nepal",Bhaktapur,27.6755306,85.4412649,3.2,55,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4SmeOWjxDvh98_MCYf8C6IA9OeEM0iEe-b4EcYZqm3Z0PngNbADdK_nAkHiTKUUZzcob8XpSKQBX13x5pA2nY_oTtyojY5tl6awVm7wbp52YK4hwKxywkbndwozigw_UOuSdo=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Malpot%20Office%2C%20Bhaktapur&query_place_id=ChIJJc8LmKsa6zkRmz-x3U1Javc
Suryabinayak-Dhulikhel Road Project (सुर्यविनायक-धुलिखेल सडक आयोजना),Government office,Government office,"M9JV+69F, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6805717,85.3934101,0.0,0,0,0,0,0,0,40.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xT6ByN_BQUUCsperh6ke2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.63347&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Suryabinayak-Dhulikhel%20Road%20Project%20(%E0%A4%B8%E0%A5%81%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%95-%E0%A4%A7%E0%A5%81%E0%A4%B2%E0%A4%BF%E0%A4%96%E0%A5%87%E0%A4%B2%20%E0%A4%B8%E0%A4%A1%E0%A4%95%20%E0%A4%86%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE)&query_place_id=ChIJTfkgdgAb6zkRQsuCdoxYe7w
Transport Management Office - Radhe Radhe,Government office,Government office,"M9GW+XXH, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6774487,85.3974762,2.8,210,0,0,0,0,0,35.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQA06oOcmmRbPl9MrgDvqQql9hD2FHj0GmaObdMOUV00-6zY7ZT4gWQ_FUEPFz36uqxx5BODFjaE5ydQy4lEPdj_DeM3ObHcFykKoI_ZkX1Gez48nS7nJkGn8CNmjiK7bNaOsgOQ=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Transport%20Management%20Office%20-%20Radhe%20Radhe&query_place_id=ChIJG-OBPKsa6zkROeiznXZ56EA
Swasthya Bima Board Bhaktapur,Government office,Government office,"M9GQ+WG4, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6771455,85.3887784,4.3,8,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwES9BNGVk9j9xy5Netx0_hbB98znkYi_-VoIL2d4cx3OawhwYLWYBet4Ri0pBbHlB9pFh4UWLu83A9eiRTHCxw9mBaoI7PltRtl4cwRASOdsK12gwRS_Ns8MFSuB9q8c0uWQjS0w=w408-h873-k-no,https://www.google.com/maps/search/?api=1&query=Swasthya%20Bima%20Board%20Bhaktapur&query_place_id=ChIJnfE_JIgb6zkRXF-SLXR0qBg
Bhaktapur lekhapadi,Government office,Government office,"MCGR+5MM, Bhaktapur 44800, Nepal",Bhaktapur,27.6755226,85.441903,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=067z-sP1EaC0Zi2FUymgag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.04468&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20lekhapadi&query_place_id=ChIJdb4tUwAF6zkRjqpdxBD-YGc
Water boring,Government office,Government office,"MC5C+G62, Suryabinayak, Nepal",Suryabinayak,27.658759,85.4205138,5.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UlXc5jnGvDuADshfzfvh2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.817566&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Water%20boring&query_place_id=ChIJLcSKU-wR6zkRCpdewhOt0zM
Suryabinayak Municipality Ward 10,Government office,Government office,"MF29+Q75, Suryabinayak 10, Nepal",Suryabinayak,27.6518979,85.4682335,4.7,6,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxcx00E1JA8y4zz57HqhycZVf1j599Fj5Kz-4XQZ-aA7arsTkKECcW-4d-l3-goglogEqUyC1XfvjXeSwv3GEI6o5XOcFwduG_wQZubRVInaENSc5yL-_fNuPWtoRoPVC7eQge1=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Municipality%20Ward%2010&query_place_id=ChIJE2EvJJ0P6zkRqZZC1lVPMYA
Bhaktapur District court,Government office,Government office,"MCGV+5C6, Bhaktapur Road, Kathmandu 44600, Nepal",Kathmandu,27.6754173,85.443524,4.0,12,0,0,0,0,0,35.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxNDWuFy6fYW-I-XN_FLqDQcFmFjPsu7VrifuyMQlNZDNd29-ezMGY6FyjYIpIepfkFzfcEDiNJYHaQECG4Kr04m8SNq8wGH1_kF4_wayqyjeNDx4ukIZUNlG1IcgZ1Sb9nHSu=w408-h302-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20District%20court&query_place_id=ChIJ9wxNxcYF6zkRodZ8Tn2sUEo
Office Of Changunarayan Municipality Ward 8,Government office,Government office,"MFPJ+G6C, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6863015,85.4805255,4.4,7,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrMkfDnk17zCyIKVfcRQsNG4YmLxBokT_kCnsjhLGlc5FBV6B_BX4gGkGyMbttQfQWNMSrrpWB37N_kmDq3vHFHgA7tfia71biSRSwLqqmGagN2ml4n-fFnjKJ84tH7GYkiSyH=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Office%20Of%20Changunarayan%20Municipality%20Ward%208&query_place_id=ChIJocJEkZ8F6zkR8u5LrZzcmwE
Sukajor Ward Office (Ramechhap mun-7),Government office,Government office,"44600, Nepal",Mahamanjushree Nagarkot,27.6865852,85.4581859,0.0,0,0,0,0,0,0,144.0,,https://www.google.com/maps/search/?api=1&query=Sukajor%20Ward%20Office%20(Ramechhap%20mun-7)&query_place_id=ChIJoYO6Fi4F6zkR5vxJIFAUoHg
Suryabinayak Municipality Ward 8,Government office,Government office,"MC4J+JX7 SIpadol School, Suryabinayak, Nepal",Suryabinayak,27.6435787,85.4329037,3.7,6,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0w1rMb0W5jkkBk0XqsDN7mGf0M9qnGMgS_Yb2lrJ3RpOP_CzzvvFC74tZgw_pYiJPKe5Q2rNoHBg9DPoGYZpO66u6BKoJO8SVtBXSh_rMcGZ8lTUf3kkgm2CeAghIgLDyATzhT-sPKVD2=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Municipality%20Ward%208&query_place_id=ChIJS63YUksR6zkRiA1syLJlmNo
Office of Industry and Commerce Bhaktapur,Government office,Government office,"MC6G+FFM, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.661207,85.426253,4.0,1,0,0,0,0,0,40.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ghdQBLO4GQ4cjTH4uAXsgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.70914&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Office%20of%20Industry%20and%20Commerce%20Bhaktapur&query_place_id=ChIJIcI3FVYR6zkRZ6O0r0HuaRU
Changunarayan Municapility Office New,Government office,Government office,"MFW6+F92, Changunarayan, Nepal",Changunarayan,27.6958579,85.4611951,5.0,5,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJk2CtoVDOb4fgzs5ESWnsh8tZC4dISqfchQCD95NQleHwpBNm8BVNnC0zaqe_cL9zJWhgQOUriq66zMr1fIDn5nS0h2X4sxgEAorkKWrbZIercHmJCq8AEaQoo-7rsue_X11IbSYZj7Nh=w408-h307-k-no,https://www.google.com/maps/search/?api=1&query=Changunarayan%20Municapility%20Office%20New&query_place_id=ChIJObvb6ggF6zkR5HPnoLsiz1Q
Binaya home,Government office,Government office,"PC6F+XWP, Changunarayan 44600, Nepal",Changunarayan,27.7124621,85.4248247,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a-6MdepdjHp7036xbwqzqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.9382&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Binaya%20home&query_place_id=ChIJF0LWXAAb6zkRvoUU8WhSyYg
Police Station duwakot Byesi,Government office,Government office,"PC47+WCR, Changunarayan 44600, Nepal",Changunarayan,27.7073526,85.4135128,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzRP9Nv3xTBcrWOZXmo8_Zir6KJ7DXGTM4B5mdtr-uh0hwD-l-prlOIjPwUu22s5zJegpTiXDMsxi1VrxI1QW3KavemcmxfDSP6a_tzDj_pTELzMJOzFejdShUedx72xzlvWe_D=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Police%20Station%20duwakot%20Byesi&query_place_id=ChIJIYtvcBAb6zkRMqQZDjxLkzU
Suryabinayak Municipality 3 No. Ward Office,Government office,Government office,"M96G+9VQ, Anantalingeshwar, Nepal",Anantalingeshwar,27.660967,85.3772215,3.6,8,0,0,0,0,0,40.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7IuVeXBfb5E5B9s0rvc9Ee-c87MIjNhiLi4NZtNLs0l7tq61z8-VV0vFoZr7MQ-HTgfk6m2luJEbA3867Pyiy_2b-M8K-r4cRpytgPLE-9oaoGM9SfoZK49cQQLSe9Xal_9hLKA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Municipality%203%20No.%20Ward%20Office&query_place_id=ChIJ2WfyiUUb6zkRvKxpeh16AE0
Nepal Electricity Authority,Government office,Government office,"M9FJ+R8G, चार दोबाटो, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6745583,85.380837,2.9,58,0,0,0,0,0,40.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrIaehEDmMeruGsg2qcaDJ4_hRTKDXfW-iVTZCE2VSicCpj3MVura024wpncgQnW3_Fm3RwtZ6kNiORVMzGcn0QyI65E_aH7BpCUtYn9Lb2STYrCRQ6gTDVnminDYvfupPKhEHhw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Nepal%20Electricity%20Authority&query_place_id=ChIJVx74d24a6zkR9BtMu7ChTyM
Golden era,Government office,Government office,"M9F7+9QJ, कौशलटार बालकोट सडक, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6734634,85.3643861,2.0,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kQL2mYOiaiKKzO62O2OmhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.457&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Golden%20era&query_place_id=ChIJpb7XFQAb6zkRSotCblRtWE8
Urban Health Center Kausaltar,Government office,Government office,"M9F8+V96, Araniko Highway, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6746636,85.3658864,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JTX1Cdox2hn29hQsSEL_ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.38266&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Urban%20Health%20Center%20Kausaltar&query_place_id=ChIJB5i6K0Yb6zkRoXHMoufZCVc
"NEA, Transformer Workshop Branch, kharipati,ने .वि.प्रा., ट्रान्सर्फमर वर्कशप शाखा, खरिपाटी",Government office,Government office,"MFP3+VXP, Changunarayan, Nepal",Changunarayan,27.6875821,85.4546227,5.0,1,0,0,0,0,0,49.0,,https://www.google.com/maps/search/?api=1&query=NEA%2C%20Transformer%20Workshop%20Branch%2C%20kharipati%2C%E0%A4%A8%E0%A5%87%20.%E0%A4%B5%E0%A4%BF.%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE.%2C%20%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%B0%E0%A5%8D%E0%A4%AB%E0%A4%AE%E0%A4%B0%20%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95%E0%A4%B6%E0%A4%AA%20%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE%2C%20%E0%A4%96%E0%A4%B0%E0%A4%BF%E0%A4%AA%E0%A4%BE%E0%A4%9F%E0%A5%80&query_place_id=ChIJYwtULA8F6zkRxcsbZWWWVnQ
आदिवासी जनजातिको उत्थान परिषद्,Government office,Government office,"MFV7+C7X, Lalitpur, Nepal",Lalitpur,27.6936161,85.4632279,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5taNGxrBG6rVNxhgFJno3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.42242&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A4%86%E0%A4%A6%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%80%20%E0%A4%9C%E0%A4%A8%E0%A4%9C%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%95%E0%A5%8B%20%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A5%E0%A4%BE%E0%A4%A8%20%E0%A4%AA%E0%A4%B0%E0%A4%BF%E0%A4%B7%E0%A4%A6%E0%A5%8D&query_place_id=ChIJA9EPbQAF6zkRnlTAGoks944
AWCKharyaipati,Government office,Government office,"MFQ6+R8G, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6895561,85.4608282,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tmvECdTID_UjQm2W2Oli5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.6857&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=AWCKharyaipati&query_place_id=ChIJxSjyFgAF6zkRLf7w-pkKTnc
Balefi office,Government office,Government office,"MFQ4+7QM Bansbari Bus Stop, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6882111,85.4569136,0.0,0,0,0,0,0,0,0.0,,https://www.google.com/maps/search/?api=1&query=Balefi%20office&query_place_id=ChIJR0uoegAF6zkRDkfk6VVpkBI
Changunarayan nagarpalika,Government office,Government office,"MFW6+59P, Changunarayan, Nepal",Changunarayan,27.6954573,85.4608457,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=su19CAgGLzzpA9dctcfQAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.781166&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Changunarayan%20nagarpalika&query_place_id=ChIJTyK-AgAF6zkRShsReT0r3Po
National Zoological Garden,Government office,Government office,"MC5C+64G, Suryabinayak, Nepal",Suryabinayak,27.6580706,85.4203387,5.0,1,0,0,0,0,0,48.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydpAF2I9zuLN6myqYLXJuK-F5zDgFDV4JgstqnIirq1j1ETQDXVqOpb8xt-oX5SSkUhZtPQCoqhV9OkhyHNBrhe5LFuVpqk9hjx4VcJjg-tSR1SChkUa9mufi1WUZqZjqnuSns=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=National%20Zoological%20Garden&query_place_id=ChIJdc7CIQAR6zkRHD_SHWD19mE
"Madhapur Thimi Municipality Ward No.3 Office, kaushaltar",Government office,Government office,"M9F8+V96 Kolhabi Municipality Ward No.3 Office, Juawa 44600, Nepal",Juawa,27.6746577,85.3658908,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JTX1Cdox2hn29hQsSEL_ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.79532&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Madhapur%20Thimi%20Municipality%20Ward%20No.3%20Office%2C%20kaushaltar&query_place_id=ChIJw5dEWwAb6zkRhOphMY2HD5s
Dudhmel,Government office,Government office,"MFXC+54J, Pipeline Road, Mahamanjushree Nagarkot 44804, Nepal",Mahamanjushree Nagarkot,27.6979634,85.470263,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zuib9y9NfxdUS5WmILqlBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.83061&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Dudhmel&query_place_id=ChIJDYt_R98F6zkRSyaXL8OHVfE
Ministry of Urban Development Central Level Project Implementation Unit DLPIU-Bhaktapur,Government office,Government office,"MCG7+7F3, Bhaktapur 44800, Nepal",Bhaktapur,27.6756374,85.4136694,4.0,1,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ro0M275-YwbgxiVbVlkTDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.07004&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ministry%20of%20Urban%20Development%20Central%20Level%20Project%20Implementation%20Unit%20DLPIU-Bhaktapur&query_place_id=ChIJGy9Jr7Qb6zkR1jgu7zTIda8
Kamerotar Land Polling Project,Government office,Government office,"M9FR+Q53, Bappa, Madhyapur Thimi, Nepal",Madhyapur Thimi,27.6743818,85.390435,3.3,6,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWp3e1C1Keq65qDaTwInV9j3mqpR3FabsbNsvXc3sKneFl7nA2tJXFSwoptOpBrrIX8Yo5PLbRKAb6vR20xqasOWu6qO4EVeqEbhUmQcb-Jh-2DGxmyx5kxhdeVr82GMIvGjLd=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Kamerotar%20Land%20Polling%20Project&query_place_id=ChIJP8YD5hEb6zkRCzIFiLOaonQ
Shree sainik gatthagar,Government office,Government office,"M9JH+8JQ, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6808316,85.3791231,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWgCpOzL6WOzSwNfjBRHDZof6w01nlhBu2up9pr8tIoqTTgJEVgjXJId9yoYD87H_rXVcwZyvsxg1dbhIO3cRSmc7KWGofZnMPN0Mpuw_l9CVxJGilSngjKklTa-hF5yfaIwWK=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Shree%20sainik%20gatthagar&query_place_id=ChIJoZ_xNtkb6zkR8z6tDmLNT9Q
"Changunarayan - 2 No.Ward Office, Duwakot",Government office,Government office,"MCV8+75V, Sallaghari- Duwakot Rd, Changunarayan, Nepal",Changunarayan,27.6924377,85.4150794,4.3,3,0,0,0,0,0,35.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2bYfDCStyhIbhojI8KQCxmC3PLXQpdTPAf4yK_p3MyZr3Rptk9K0wZWsGfUYxefIsleZcK6PxSW9ikxQ1ndCeuJp3UiQdTk8f9_hwKbe6rCDW2TrKSfhrKTbcuLh9IcvHhRHz8BLQjUoF=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Changunarayan%20-%202%20No.Ward%20Office%2C%20Duwakot&query_place_id=ChIJ7yBtOF8b6zkRNOMdU5x7l54
"Sub Divisional Forest Office, Bhaktapur",Government office,Government office,"MC4F+4M5, Suryabinayak, Nepal",Suryabinayak,27.6552536,85.4242499,0.0,0,0,0,0,0,0,40.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQGBWPMLHEm-OIp_y7EYlYy-zR7Wakjjb2K4TX95sWDrJNI7jEwM5OiS2k8U0ImvGhTpJl5pc0XL9J2oPC3xH9r7kmWxfr5UjcTnrnpD2NS46J3B23xIAZW4w9M8L8A920CXg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Sub%20Divisional%20Forest%20Office%2C%20Bhaktapur&query_place_id=ChIJHRdWsGQR6zkRl77exXyDzvo
Dibyeashwori Postal Office,Government office,Government office,"M9JC+FJP, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6812215,85.3715707,3.3,3,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymH3EBebrU_VBOVePLb0NG7Q7Cqdrir91nJJ8CqaUNb7jeI3jluxbamqowoXFRczDXUjuBJGU286MLYKZTTuK-AWe9vAB4rtLBS_Yf1o8j9OO0r1dSTChW8d7Q1xoe7HWPsGE=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Dibyeashwori%20Postal%20Office&query_place_id=ChIJDS13yRUa6zkRp33q2zJCKJc
University Grants Commission,Government office,Government office,"M9JG+FR2, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6811358,85.377024,4.0,2,0,0,0,2,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqDuhq1WcR2DUlu3Sz9hjX6VST8tWI4HYVjqw1BR1P4j60DHZrppoxW7KRVc0km9Fu9nlhI2YBNCDmYWr42aI6qjEVCO6olaeRDg7qch-t4T_onhgoo9NP2reUAKiw35D1V3XhbQ=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=University%20Grants%20Commission&query_place_id=ChIJq6qq6j8a6zkRHOY319YsO2Q
National Skill Testing Board (NSTB),Government office,Government office,"M9JF+VPV, Bhaktapur Road, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6820387,85.3742756,3.0,4,2,0,0,0,2,0.0,,https://www.google.com/maps/search/?api=1&query=National%20Skill%20Testing%20Board%20(NSTB)&query_place_id=ChIJMwmqghYb6zkRi8bok2QocLA
Barahi Development Committee,Government office,Government office,"MC8F+RG9, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",Bhaktapur,27.6670346,85.4238543,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VfKtnCYn0Nhs10Tar_6HcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.4632&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Barahi%20Development%20Committee&query_place_id=ChIJ9-H3kKYa6zkRMPhRsg1xFU8
Nepal Electricity Authority Traning center ( GUARD HOUSE ),Government office,Government office,"MFQ4+GC2, Nagarkot Road, Changunarayan, Nepal",Changunarayan,27.6887643,85.4560167,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KFOViJJeDkOOuxSLtF21hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.56204&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Nepal%20Electricity%20Authority%20Traning%20center%20(%20GUARD%20HOUSE%20)&query_place_id=ChIJo7Bis4wF6zkRLFeMsi8IU9I
Kathmandu Valley Development paradhikarana,Government office,Government office,"M9FQ+HC4, Araniko Highway, Madhyapur Thimi 44800, Nepal",Madhyapur Thimi,27.6738919,85.3885893,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhECT79dVkIBVUvRoUpsJSfG9i_G6NZFVaJWfHhcamObwTqzAXAmaJVE9yGSWfSMZy9CE7L1-Zb_LK0bR6p7geWuem2SGlCQo0Jxn1dhMaY49XMrLLFUmPGmQlZY-sE8FsOqMqvra_zQZeci3lHaXtvVmNt8Iu7NuyhPZFuK1R3AqEPMKnRLoRtmjilADEqyLsu0pFY=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kathmandu%20Valley%20Development%20paradhikarana&query_place_id=ChIJJTiB32Qa6zkRWYzHlcpAECU
