name,lat,lng,category,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,cafe_weight,poi_composite_score
Rajan Khunju,27.665405,85.404719,Coffee shop,14,7.746713471876796,56,19.735241656206426,43,18.02784492513389,21,9.55918720611471,32,13.429365798554391,0.5,1.3847298922081586
Dipsan home,27.6659305,85.3677244,Bakery,27,13.967923840302332,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.55053924601816,1.3830215095318255
Kafley juction,27.6891391,85.393162,Coffee shop,20,10.02406539634105,6,2.2864435980959845,4,1.635036856213315,102,42.34192641988539,27,11.42482536049539,0.5,1.3814125708498055
Dolakhali Khaja Ghar,27.6704508,85.3651226,Cafe,26,13.322439797897763,2,0.8125108499600547,3,1.0444519779701318,33,13.856498671298539,21,8.22650285567384,0.5801028097535045,1.3803060699359788
Special coffee shop and khaja ghar,27.6741193,85.3663206,Coffee store,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,34,14.27929655667175,30,11.733519348553362,0.5,1.3799522413330538
Hookah station,27.6642441,85.367297,Bar,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.6010784920363198,1.37942154921522
SHANDAR MO:MO,27.6758611,85.448792,Restaurant,18,8.965930148882242,48,16.410475501146543,54,22.951294493907344,77,31.796853161661087,42,17.66238641605634,0.5,1.3756458431671248
Pratikshya kirana pasal,27.666451,85.4466941,Coffee store,16,7.577830391182472,57,18.908304469050563,57,25.18800814248771,86,35.30002203579226,34,14.678529028218769,0.5,1.3743897307043127
The Queen Restro And Bar,27.663305,85.3677408,Restaurant,25,12.947439797861305,2,0.8125108499600547,2,0.8001358629030645,38,16.13329474229203,20,7.941217479038056,0.6173484952239897,1.3717522140738443
Kaushi chiya,27.6746075,85.3662368,Coffee shop,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,31,13.041231828459239,30,11.733519348553362,0.5,1.371160318849269
Shrestha Food &Cafe,27.6651056,85.3670338,Fast food restaurant,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.5801028097535045,1.36740529339437
Kamaldhara Resturant,27.6754708,85.3659346,Restaurant,28,14.58768646983564,1,0.4646847629896704,3,1.0444519779701318,31,13.041231828459239,30,11.733519348553362,0.5,1.3655898680652274
Shree bajrabarahi newari mithai pasal,27.6892554,85.3895181,Bakery,18,8.949710928877257,2,0.8179250794674757,3,1.24614796727813,122,50.34909621172263,32,13.07690489648487,0.5,1.364844259097425
Bode sentitar,27.6892273,85.3932541,Coffee shop,19,9.491351083428446,7,2.9035825890513616,3,1.1565776693122112,100,41.48380704911002,25,10.873496423898597,0.5,1.3641261947200554
Chinese And Tandoori Cafe,27.6649378,85.3863822,Chicken restaurant,15,7.4193135550738685,2,0.8051949217581521,8,3.4997385123645786,75,31.208460780113732,26,10.978503672849893,0.6173484952239897,1.3607981315525004
Aananda Baba Cafe,27.6626943,85.3848553,Children's cafe,15,7.4193135550738685,1,0.4646847629896704,7,3.0212793254634747,50,21.341011713441073,24,10.541612684472524,0.7317205478079842,1.3591700658499672
The Bakery Palace,27.6782934,85.3685432,Bakery,27,14.064407521141737,1,0.4646847629896704,4,1.6772337972452762,39,16.30191429759938,27,10.411008853605855,0.5,1.3570301980338
बालकाेट मिठाई भण्डार,27.6654964,85.3663677,Fast food restaurant,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.5801028097535045,1.3564893401540927
5I Restaurant,27.6844567,85.4109168,Family restaurant,6,3.7087486409167263,38,14.306577076201918,35,14.911943765293323,29,11.60566650804343,25,10.703853912983076,0.6924208470843213,1.346875971449335
Korean Sekuwa Corner,27.6747063,85.3653158,Cafe,28,14.58768646983564,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,0.5,1.3467962682008416
जनकपुरीया स्वीटस्,27.6747613,85.3653239,Dessert shop,28,14.58768646983564,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,0.5,1.3467962682008416
Ujjwal Cake And Chiya Pasal,27.6694587,85.3658763,Restaurant,27,13.967923840302332,2,0.8125108499600547,3,1.0444519779701318,40,16.973781989030492,23,9.23921285617207,0.5,1.3427036572745674
Green Height Restaurant,27.6628023,85.3904676,Restaurant,12,5.875550563938944,4,1.1288699472349302,5,2.167786431270443,30,12.920113421787818,25,10.73996719282316,0.7908476752786733,1.3280368644665104
Phulchowki dudh Dahi Bhandar & cake Shop,27.6653256,85.3664883,Cafe,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.55053924601816,1.3270350020303114
Amrit Khaja Ghar,27.6645726,85.3922817,Fast food restaurant,18,9.029935948708774,11,3.2938813377684673,12,5.344837153878499,48,20.36948345537681,30,12.93455564293755,0.5,1.3240239009856918
cake cafe,27.6898954,85.3901125,Bakery,18,8.949710928877257,2,0.8179250794674757,3,1.24614796727813,110,45.53424481844042,32,13.115694169588327,0.5,1.3238414587628975
Friends pizza & burger,27.6648993,85.3863668,Restaurant,15,7.4193135550738685,2,0.8051949217581521,8,3.4997385123645786,75,31.208460780113732,26,10.978503672849893,0.5801028097535045,1.3145086778571378
Kane harry niwas,27.6623684,85.3677135,Coffee shop,24,12.516856224133154,2,0.8125108499600547,2,0.8001358629030645,38,16.13329474229203,20,7.941217479038056,0.5801028097535045,1.3121296639378661
Rosemary kitchen &coffee Shop,27.68358,85.4114222,Restaurant,7,4.236113738456518,43,16.10946027386867,42,17.830245538917644,28,11.212158221984176,27,11.395903721436602,0.5801028097535045,1.3109593389719074
Ma,27.6652779,85.3678655,Tea store,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.5,1.3097376866642625
Sandar Momo (Balkot Branch),27.6652922,85.3672327,Asian restaurant,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.5,1.2949542025642637
Newa Pasa Foodland,27.6644933,85.3915539,Restaurant,18,9.078224280978818,9,2.6712890724864025,10,4.6699318504167,52,22.402483147149965,29,12.376889387962743,0.5,1.293910207692695
Shubhi's Bhansa Ghar,27.6639802,85.3653369,Restaurant,25,12.947439797861305,2,0.8125108499600547,2,0.8001358629030645,33,14.052790102937866,20,7.941217479038056,0.55053924601816,1.2804674146013026
चिया Times,27.6843016,85.4116201,Coffee shop,6,3.7087486409167263,39,14.6470872349704,37,15.449086622471091,27,10.8510471108476,23,9.420523763882253,0.6516177380544796,1.2773742579888252
Backers cafe,27.6654851,85.3658945,Bakery,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,0.5,1.2741892238309152
12 Shutter,27.6962121,85.3769261,Restaurant,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,35,14.9110077289805,23,9.408631228201894,0.7947898634227402,1.263376308147698
Pramod tea and coffee shop,27.689597,85.39874,Coffee shop,19,9.94965098230188,15,4.955998997735059,10,4.087000903756561,43,17.85866699588134,20,8.972586368991697,0.5,1.255565696481367
Tropical Bagaicha Marga,27.6934632,85.3776179,Coffee shop,19,9.46093409584347,1,0.34523809524957483,3,1.1616802785814517,49,21.100613595267234,33,13.47884651610959,0.5801028097535045,1.249078401816469
Hide out Restro,27.6955771,85.3755134,Bar,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.8247785754157193,1.2442129925483685
BLUE HEAVEN RESTRO & SWIMMING POOL,27.6939988,85.3745735,Restaurant,9,4.2161277759721685,1,0.34523809524957483,1,0.3939914982044257,39,16.87910025698471,29,11.728736235596676,0.7837632021323228,1.2408569886584357
Suresh Shrestha Khaja Ghar,27.6623348,85.3813702,Coffee shop,18,9.356994226490306,2,0.8125108499600547,4,1.602978133782509,44,18.827980842503713,27,11.84987434912043,0.5,1.2404299569455404
Chawo khaja Ghar And Tea Point,27.6857468,85.4436662,Fast food restaurant,12,6.227835181739908,43,15.834613216311203,50,21.456001706723963,33,13.777063571189844,33,13.860354583371754,0.5801028097535045,1.2350997064715288
Bhetghat Cafe And Restro,27.700689,85.3761218,Cafe,8,3.5963651464388606,0,0.0,1,0.3939914982044257,28,11.782618602910684,22,9.027678847208698,0.8520454856719692,1.2311720521738378
The Food Gallery & Sekuwa Station,27.6993347,85.3835315,Restaurant,12,5.993490471510173,0,0.0,1,0.3939914982044257,27,11.457973079386802,20,8.270449788270755,0.8076557821603576,1.2302354829518132
Chadani khaja Ghar susil chock Balkot,27.6671996,85.363031,Coffee shop,25,12.947439797861305,2,0.8125108499600547,2,0.8001358629030645,30,12.486129430737074,19,7.402660300310898,0.5,1.2287687604984283
Hot duck Brothers point,27.6846042,85.4109941,Tea store,6,3.7087486409167263,38,14.306577076201918,35,14.911943765293323,29,11.60566650804343,23,9.822041818220578,0.5801028097535045,1.217434679564645
Simple Food Corner (SASA),27.6837882,85.4119169,Fast food restaurant,7,4.236113738456518,42,15.773116781723884,38,15.844748964453126,26,10.446120670862806,24,9.767745986117784,0.55053924601816,1.2072220960985307
Beli's Bread n cake station,27.684394,85.4117026,Bakery,6,3.7087486409167263,37,13.748186628353892,35,14.911943765293323,27,10.8510471108476,23,9.420523763882253,0.6010784920363198,1.2059698762207205
Live Cake Studio and Bakery,27.6955474,85.373484,Bakery,9,4.2161277759721685,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.7880959253268227,1.20361796935646
Balkot Chulho,27.6618794,85.3813496,Coffee shop,14,7.176456412207473,2,0.8125108499600547,4,1.602978133782509,40,17.22391627775544,25,10.99491314358548,0.55053924601816,1.1993659325768606
Shyam Khaja Ghar,27.6623595,85.4076821,Fast food restaurant,11,5.3398057950053985,61,21.303197749666108,45,18.336765791520378,21,9.101968003731326,32,13.272575847657002,0.5,1.1937475581291273
The Burger House & Crunchy Fried Chicken - Kadaghari khasimod,27.6974199,85.370786,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,29,12.12829761526825,17,6.843134832696897,0.8465971887006174,1.1873143363657654
Readers Hub,27.6961039,85.3703238,Cafe,8,3.5963651464388606,0,0.0,1,0.3939914982044257,29,12.346274779159197,16,6.392948922978569,0.8393329060436555,1.1870170452411488
Three Point Restaurant and Sekuwa Ghar,27.6955679,85.3799072,Restaurant,14,6.888135252473896,1,0.34523809524957483,1,0.3939914982044257,43,18.413162575934315,25,10.362737967162962,0.6418816010661614,1.1862369848137837
Hungry Hunter Resturant,27.6959323,85.3769575,Restaurant,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,38,16.39551455948758,25,10.166684309834745,0.6974513049774942,1.1825453861115405
The 12 Piece Mo:Mo Station,27.6968795,85.3798116,Momo restaurant,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,37,16.057486390468867,23,9.408631228201894,0.6678877412421497,1.1545259278171296
Sip Station,27.6612344,85.3698012,Coffee shop,16,8.124297887060042,2,0.8125108499600547,2,0.8001358629030645,38,16.480152691911606,16,6.384733774237038,0.5801028097535045,1.1536077204202568
Bishal bhandari,27.662928,85.3653101,Restaurant,21,11.246923673238383,1,0.34782608697038436,2,0.8001358629030645,33,14.052790102937866,20,7.941217479038056,0.5,1.1505512393802624
Kadhaghari Khaja Ghar,27.6968308,85.3706123,Fast food restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,29,12.346274779159197,15,5.99600695248229,0.8138210912838125,1.1503533309940457
Our Cottage Cafe,27.6947758,85.3725011,Cafe,9,4.2161277759721685,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.83316187258821,0.7403084292605133,1.1502968064084402
Shubha Shree Party Palace,27.6938686,85.3745156,Restaurant,9,4.2161277759721685,1,0.34523809524957483,1,0.3939914982044257,39,16.87910025698471,29,11.728736235596676,0.6924208470843213,1.1498521072885417
Rangasala Sports Lounge Private Limited,27.697323,85.3749049,Sports bar,8,3.5963651464388606,0,0.0,1,0.3939914982044257,32,13.668871646555758,22,9.027678847208698,0.7479905509956541,1.1454936161612255
Hotel Blue Sky,27.6617372,85.381326,Coffee shop,14,7.176456412207473,2,0.8125108499600547,4,1.602978133782509,39,16.84296389676224,25,10.99491314358548,0.5,1.1425751930950296
Chiya party,27.6974294,85.3747136,Coffee shop,8,3.5963651464388606,0,0.0,1,0.3939914982044257,32,13.668871646555758,22,9.027678847208698,0.7346969904479794,1.1322491700333706
Bar BQ Ghar,27.6956404,85.3757327,Restaurant,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.7107448655251688,1.130600591868477
Bhaktapur newari khaza ghar,27.6847054,85.4110257,Restaurant,6,3.7087486409167263,37,13.990071996820909,35,14.911943765293323,29,11.60566650804343,22,9.38496000022225,0.5,1.1251291082567283
Aroj Home,27.6943257,85.3773779,Coffee shop,15,7.507897882007203,1,0.34523809524957483,1,0.3939914982044257,44,18.896748273431445,30,12.275667085923969,0.55053924601816,1.1226512929412789
Kadaghari Sekuwa Corner,27.6978477,85.3713869,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,29,12.12829761526825,21,8.284500241265686,0.7571165361421976,1.122276431011914
KFA Cafe(Kir Food Aqui),27.6987513,85.373739,Cafe,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.7253763116754715,1.111375494416479
"Chwassa Jhol Momo,Kadaghari",27.695556,85.3737381,Momo restaurant,9,4.2161277759721685,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.6924208470843213,1.1082963724812909
Blunch Resort,27.6609597,85.4481456,Restaurant,9,4.0071071966417176,19,6.057890960183684,13,6.312690752163889,20,7.951852864574974,16,7.090093877619563,0.7791566565937139,1.1082098161932852
Midpoint Cafe,27.6965345,85.3795497,Cafe,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,39,16.993431676390518,23,9.408631228201894,0.6173484952239897,1.1078031188025015
The little Eatery,27.6956788,85.3741024,Restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.6924208470843213,1.0985073647384234
The best bakery,27.6958976,85.3765501,Bakery,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.6173484952239897,1.0899869035167642
Hardik Resturent & Bar,27.6956332,85.3749529,Restaurant,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,34,14.561007728964666,24,9.78573192884155,0.6748370656573115,1.0890099134788807
Buddy's Cafe Gothatar,27.6999773,85.367482,Fast food restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,0.7822597938261441,1.0837348369757986
THE SIDE KITCHEN,27.6579205,85.4397619,Family restaurant,16,7.356515965798938,43,13.396412207593544,28,12.204417033790433,49,19.390004147300086,22,9.24841600389649,0.5,1.0811314332315685
T K wine shop,27.7010101,85.3814834,Wine bar,8,3.5963651464388606,0,0.0,1,0.3939914982044257,25,10.611602598055029,21,8.679193998709385,0.6974513049774942,1.0738567965260868
BM Brothers Bekery and Coffee Shop,27.6612252,85.369799,Bakery,16,8.124297887060042,2,0.8125108499600547,2,0.8001358629030645,38,16.480152691911606,16,6.384733774237038,0.5,1.0738008586945873
Kuraute toll,27.6606929,85.3767749,Coffee shop,9,4.6716354378902105,2,0.8125108499600547,1,0.3395702980284186,37,15.989262388543908,23,10.11389878474033,0.5,1.073283237169693
New Star Live Bakery & Cafe,27.6961371,85.377084,Bakery,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,35,14.9110077289805,23,9.408631228201894,0.6010784920363198,1.0726614804370627
Goma Sweet House,27.697245,85.3745832,Vegetarian restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,32,13.668871646555758,22,9.027678847208698,0.6748370656573115,1.0726104038605173
Ghumaowne chwok (RUPAK BOSS),27.6604235,85.3757396,Coffee shop,7,3.686515982849551,2,0.8125108499600547,1,0.3395702980284186,37,15.974152860791389,21,9.359800719632942,0.55053924601816,1.0695871192865998
Gully Guff,27.6960732,85.3798117,Coffee shop,13,6.532579696897599,1,0.34523809524957483,1,0.3939914982044257,41,17.681459845425064,23,9.408631228201894,0.55053924601816,1.0661775433624494
कार्कि दाई स्वादिष्ट सान्दार झोल म:म: Karki Dai Sandar momo,27.6959724,85.3767325,Momo restaurant,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.5801028097535045,1.0550220752373147
Baguette Bakery,27.6989739,85.3740729,Bakery,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.6678877412421497,1.0540993213896297
Ramechhap Basnet Hotel),27.6958027,85.3763511,Cafe,10,4.614440792825723,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.6010784920363198,1.0423173062759188
हाइवे खाजा घर,27.6613064,85.4455643,Fast food restaurant,12,5.481828005117104,35,11.055345642460278,29,12.196675372869995,45,17.704249733676836,18,7.877988720540992,0.55053924601816,1.0379124734838654
HAMRO KHAJA GHAR,27.6961875,85.3693125,Cafe,7,3.0919720488479356,0,0.0,1,0.3939914982044257,27,11.423504586909868,14,5.643065775993247,0.7065772901240378,1.0370112679842285
Suwal's Café,27.6512426,85.4271773,Dog cafe,2,0.5988375420141656,19,5.732997442030554,16,6.326164600166877,34,15.448431594027113,15,6.066375921622501,0.7107448655251688,1.029210371824307
Chiya dharane,27.7009029,85.3796067,Coffee shop,8,3.5963651464388606,0,0.0,1,0.3939914982044257,28,11.782618602910684,22,9.027678847208698,0.6418816010661614,1.0259127979042957
Kadhaghari -Home,27.6944548,85.3731033,Bed & breakfast,9,4.2161277759721685,1,0.34523809524957483,1,0.3939914982044257,34,14.552369231303912,26,10.591214954221062,0.6010784920363198,1.0252115988103676
Fren's Cafe,27.6962531,85.3700869,Cafe,7,3.0919720488479356,0,0.0,1,0.3939914982044257,29,12.346274779159197,15,5.99600695248229,0.6870174332905029,1.0240181620914541
Doleshwor Village Resort,27.6430437,85.4356005,Restaurant,1,0.7220158820719793,5,1.9947005203377135,2,0.7693954801701335,25,12.363871265967315,10,4.645871026349797,0.8672579127416328,1.0219756425480835
Doleshwor Bakery,27.6550939,85.4398645,Bakery,8,3.5621193145908716,24,7.030816884833016,12,5.8833577574826865,15,6.015733769268457,18,7.547874297077649,0.6811813017898243,1.0219037355688738
Araniko Village Resort,27.6574907,85.4540373,Cottage rental,2,1.1773650975306253,7,2.052147525850828,6,3.026039190588391,20,7.932907024856523,13,5.660672903773427,0.8478435903268764,1.0169027362590248
The Smoky Sekuwa House,27.6957576,85.3737676,Restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.6010784920363198,1.0075024833685293
NEA Training Centre Canteen,27.6868218,85.4556838,Cafe,0,0.0,12,5.434362189338963,2,0.6984848485151447,18,7.224549393483755,21,8.959602675767409,0.7997349933721773,1.0045054898238557
"Shandar Mo:Mo Birendra Chowk, Kadaghari",27.6985501,85.373722,Momo restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.6173484952239897,1.0037467977877415
Jet Lounge and Restaurant,27.6999357,85.3681421,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,24,10.23863860657786,14,5.643065775993247,0.6924208470843213,0.997480587978445
Deepshika khaja Ghar,27.6988248,85.3859903,Nepalese restaurant,11,5.563421698297306,0,0.0,1,0.3939914982044257,22,9.42969631866175,21,8.693482177072688,0.6010784920363198,0.9946959563592538
Holiday Sekuwa Ghar (Domestic Liquior at MRP),27.6979895,85.3744569,Restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.6010784920363198,0.9935123653163479
D' Redo House,27.6967766,85.3796056,Restaurant,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,37,16.057486390468867,23,9.408631228201894,0.5,0.9872584650155388
Orung Saa Family Restro And Sekuwa,27.6956841,85.3736266,Restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.5801028097535045,0.9866042978904229
Ghumti Cafe and Restaurant,27.6525209,85.4106395,Cafe,0,0.0,12,4.0964968897248575,3,1.2408071736044934,25,11.417496706849342,16,6.515772207042808,0.7960579426824574,0.9749770808306951
Aakrisha Thapa' Wine Shop,27.7008293,85.3807701,Bar,8,3.5963651464388606,0,0.0,1,0.3939914982044257,29,12.35244761867097,22,9.027678847208698,0.5801028097535045,0.9647248227240279
Kalinchwok khaja ghar,27.7000987,85.3835632,Fast food restaurant,12,5.993490471510173,0,0.0,1,0.3939914982044257,25,10.757973079355136,20,8.270449788270755,0.55053924601816,0.963531440644867
NEPAL TOP MOMO,27.695982,85.3745097,Momo restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.55053924601816,0.9571499597666415
Topgachihi tea house,27.6942854,85.3743414,Cafe,9,4.2161277759721685,1,0.34523809524957483,1,0.3939914982044257,38,16.44521789432428,29,11.728736235596676,0.5,0.9522822550765897
Deepen KhajaGhar,27.6601844,85.3746558,Tea store,6,3.0112435236065296,2,0.8125108499600547,1,0.3395702980284186,35,15.361845458411892,18,8.3502848737705,0.5,0.947010963941529
A1 mo:mo: newari khaja ghar,27.6951836,85.3705747,Fast food restaurant,9,4.2161277759721685,0,0.0,1,0.3939914982044257,31,13.317019794686415,17,6.7540600341151436,0.5801028097535045,0.9452817431915476
Falaichama,27.652187,85.4036987,Fast food restaurant,0,0.0,8,2.685549841604398,3,1.2408071736044934,5,2.167774407675833,8,3.292052524467866,0.8554638954244858,0.9435605459838122
Seven Eleven,27.6985881,85.3687532,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,25,10.591579783066903,14,5.643065775993247,0.6306420557716643,0.9423167859223135
Camper 01,27.6862685,85.4514109,Restaurant,1,0.6181113231983475,16,6.562139967308871,9,4.2415766278116305,15,6.187566433779124,24,10.411328717927793,0.660205619507009,0.941764222077176
"KTM Cake's - Khahare, Pepsicola",27.6969045,85.3673445,Bakery,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,0.6306420557716643,0.9375004923784981
Himalayan Food House,27.6988762,85.3741336,Coffee shop,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.55053924601816,0.9371843821899268
Live bakery birendra chowk,27.6990975,85.3744338,Bakery,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,0.55053924601816,0.9371843821899268
"12sutar chok,Deepa",27.6976597,85.3777113,Coffee shop,11,5.4649735731772715,0,0.0,1,0.3939914982044257,33,14.2143410622852,22,9.027678847208698,0.5,0.9367938757022585
Palisade Resort,27.6479316,85.4655629,Restaurant,1,0.7220158820719793,4,1.019607843280195,5,2.4220512948478086,24,9.661353622469566,7,2.860412908232227,0.7934993391206411,0.9367584378659847
Easy Fast Food,27.6829462,85.4532658,Coffee shop,1,0.6181113231983475,15,6.228806633892204,12,5.477282191584658,15,6.3351193013984455,23,10.006381194766888,0.6516177380544796,0.9361306332891357
KUN CAFE . COM,27.7023841,85.3855005,Restaurant,11,5.563421698297306,0,0.0,1,0.3939914982044257,17,7.280149935165487,20,8.270449788270755,0.6010784920363198,0.9349170861961287
Helambu Cafe and Restaurant,27.6992206,85.3677503,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,0.6306420557716643,0.9326772661701345
classic hukka&bar,27.7002897,85.3758325,Family restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,28,11.782618602910684,22,9.027678847208698,0.55053924601816,0.9307797581766174
Nakha Chhen Newari Restaurant,27.6831696,85.4539651,Restaurant,1,0.6181113231983475,15,6.228806633892204,9,4.297132183394963,16,6.685119301414279,23,9.921746745655216,0.6516177380544796,0.9251454592018711
Friendship restro,27.6603735,85.4485444,Restaurant,9,4.0071071966417176,18,5.710437256466639,13,6.312690752163889,18,7.059368629362487,16,7.090093877619563,0.6173484952239897,0.9247314635583819
Peaceful Baansghari Resort,27.6605064,85.4513596,Restaurant,3,1.5192581950785815,12,3.46403912382391,8,4.0883681992370935,15,5.971405878999968,12,5.224850972370293,0.7286174105755541,0.9241049944653962
Pasa Cafe,27.705119,85.4183249,Coffee shop,1,0.7220158820719793,11,3.1645816391453923,9,3.9942797449006657,15,6.37968796528345,7,2.925560075094646,0.7652262996873955,0.9239086746085063
Apsara tea pasal,27.695699,85.375817,Coffee shop,8,3.5963651464388606,1,0.34523809524957483,1,0.3939914982044257,36,15.249035897999214,25,10.166684309834745,0.5,0.9206343448152501
R.A. Banquet,27.7145138,85.4092619,Banquet hall,1,0.7220158820719793,4,1.561740317739833,1,0.35416666668619795,12,5.258714841457159,3,0.9857283374633379,0.8054791214289758,0.9192529715777594
Pratik's Cafe,27.687648,85.4526503,Cafe,0,0.0,14,6.134362189452296,5,2.2217291845010596,15,6.23001663375758,21,9.072062327489895,0.6974513049774942,0.9172487108690959
Frienz zone,27.694946,85.3727326,Restaurant,9,4.2161277759721685,0,0.0,1,0.3939914982044257,33,14.2143410622852,25,10.184039065587287,0.5,0.9158090581174185
Maya khaja ghar,27.6608589,85.4466364,Family restaurant,9,3.8231240949408174,25,7.698867491658529,16,7.382340230620964,21,8.291322810645058,17,7.443035054108606,0.55053924601816,0.9125837968799555
Chaska - Pepsicola,27.6965982,85.3678565,Fast food restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,22,9.39988870262624,14,5.643065775993247,0.6010784920363198,0.9123009238370299
Samjhana Khaja Ghar,27.7013691,85.3855525,Restaurant,11,5.563421698297306,0,0.0,1,0.3939914982044257,19,8.117236062801826,20,8.270449788270755,0.55053924601816,0.9108767561723878
Releaf Restro,27.6955041,85.4637617,Restaurant,0,0.0,3,1.4444444445185183,1,0.35000000001583337,27,10.530005738248164,22,9.484998129050659,0.7317205478079842,0.9104356104955496
Heat 7 Cafe & Resort,27.6954598,85.4609476,Restaurant,0,0.0,3,1.4444444445185183,1,0.35000000001583337,26,10.155341163822014,23,10.151664795717325,0.7253763116754715,0.9104220371108197
Palansey Tower Restro & Lodge,27.6459916,85.4659724,Restaurant,1,0.7220158820719793,2,0.3888888889393004,5,2.4220512948478086,23,9.305798066893269,6,2.19374624156556,0.7775541147309986,0.9077119715919958
Magar Coffe Shop,27.6437091,85.4698301,Coffee shop,0,0.0,0,0.0,2,0.7932050040001638,17,6.871790563274132,6,2.19374624156556,0.8176594890621673,0.907532148893258
Thimi Newa Kitchen,27.695673,85.3733349,Family restaurant,8,3.5963651464388606,0,0.0,1,0.3939914982044257,33,14.2143410622852,24,9.78573192884155,0.5,0.9067974361647535
Purbeli Lafa momo Center,27.6998624,85.3681412,Restaurant,7,3.0919720488479356,0,0.0,1,0.3939914982044257,24,10.23863860657786,14,5.643065775993247,0.6010784920363198,0.906475706608551
Namaste,27.7017266,85.3857734,Coffee shop,11,5.563421698297306,0,0.0,1,0.3939914982044257,18,7.77409880789035,20,8.270449788270755,0.55053924601816,0.9044034126890057
सुशीलाको भान्सा,27.7095992,85.4149886,Cafe,1,0.7220158820719793,8,2.510835340467966,5,2.251327804216677,14,6.34697461479001,6,2.4032547180527892,0.7503813461529023,0.9038404513223626
